Response Timestamp,Participant ID,This is the third survey. What class are you taking this survey for?,,,,,,,,,,,,,,"If you are taking a lab, you may have to fill this out for multiple courses--which may be confusing. To be sure that you selected the course you intended to select above, what is your instructor's last name for the above selected course?","When I struggle with a Chemistry concept, I can usually find a way to understand it.",,,,,I believe I can improve my Chemistry skills with consistent effort.,,,,,Mistakes in Chemistry are an important part of learning.,,,,,I feel comfortable seeking help when I don’t understand a concept.,,,,,I believe intelligence and ability in Chemistry can be developed over time.,,,,,I see challenges in Chemistry as opportunities to grow.,,,,,I can motivate myself to keep studying even when the material is difficult.,,,,,I feel confident tackling new or unfamiliar Chemistry problems.,,,,,"When I don’t do well on an exam, I reflect and adjust my study strategies.",,,,,I feel more confident in Chemistry now that we are at the end of this quarter.,,,,
,,Chemistry 14A,Chemistry 14AE,Chemistry 14B,Chemistry 14BL,Chemistry 14C,Chemistry 14CL,Chemistry 14D,Chemistry 20A,Chemistry 30A,Chemistry 30AL,Chemistry 30B,Chemistry 30BL,Chemistry 30C,Chemistry 30CL,,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree
2025-12-08 03:55:14 -0800,10306068491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2025-12-08 05:23:06 -0800,5209915047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 07:14:57 -0800,13706137069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Chau, Ngo",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-08 07:15:44 -0800,8608581941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 09:19:55 -0800,3510030137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-08 09:37:32 -0800,101897184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-08 10:43:51 -0800,6909742327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,V. Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025-12-08 10:51:30 -0800,8612901641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2025-12-08 10:57:29 -0800,15413757676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 11:09:37 -0800,13691695722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PHAM,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-12-08 11:17:11 -0800,10306387615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-08 11:23:01 -0800,5204895355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chow,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-08 11:51:28 -0800,10309692143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Harran,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2025-12-08 12:36:37 -0800,3508540512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Scerri,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-08 13:15:19 -0800,10305597302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Deifel,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-08 13:25:33 -0800,10304551921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2025-12-08 13:35:47 -0800,5213834193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:36:05 -0800,13713878478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-08 13:36:09 -0800,3513369141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 13:36:10 -0800,112241939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 13:36:26 -0800,13713839446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:36:53 -0800,113721398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 13:37:08 -0800,8611910184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:37:13 -0800,6912477610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2025-12-08 13:37:16 -0800,1805054475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-08 13:37:16 -0800,6914539846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 13:37:31 -0800,5212386405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:37:33 -0800,10314210454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 13:38:05 -0800,12012234663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,n/a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:38:31 -0800,5207383254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2025-12-08 13:38:42 -0800,15414585236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-08 13:39:38 -0800,15414204402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 13:39:58 -0800,12013782071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2025-12-08 13:40:48 -0800,3511942994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wu,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-08 13:40:48 -0800,10312064765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-08 13:40:56 -0800,10315106915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:41:44 -0800,13714645280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:41:58 -0800,15412889656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wu,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2025-12-08 13:43:47 -0800,3514668179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:45:21 -0800,1808072179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-08 13:45:43 -0800,12012850420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,n/a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:45:55 -0800,12013735984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 13:48:08 -0800,1807965487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DeWeese,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2025-12-08 13:50:02 -0800,15413383982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:52:02 -0800,6912617452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:52:33 -0800,6912617452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:52:51 -0800,6912617452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:53:23 -0800,12013110061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 13:55:10 -0800,1812382087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025-12-08 14:01:54 -0800,15412294112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 14:04:38 -0800,10312842090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 14:07:09 -0800,3513400064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:08:31 -0800,13712881258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-08 14:09:26 -0800,114575546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 14:10:03 -0800,105193127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:13:48 -0800,1813751828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 14:14:30 -0800,3513095033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 14:15:31 -0800,12013405232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 14:18:18 -0800,8613116181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:19:05 -0800,112480296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:19:20 -0800,1812155222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:19:52 -0800,5212610091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-08 14:23:02 -0800,6914417548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 14:23:49 -0800,5212351079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:24:20 -0800,8614549859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:25:42 -0800,5213455518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025-12-08 14:26:16 -0800,6914193233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:30:07 -0800,5206033658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 14:30:21 -0800,8605324435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 14:36:27 -0800,3511779828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 14:46:12 -0800,10312007237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 15:00:57 -0800,3513435730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 15:05:35 -0800,8612386796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-08 15:12:24 -0800,13707858064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 15:13:50 -0800,6909927134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dr. Ngo,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-08 15:13:53 -0800,3513519166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-08 15:14:04 -0800,3513519166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-08 15:14:13 -0800,12010002597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 15:15:07 -0800,3513519166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2025-12-08 15:17:03 -0800,3513446627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eric Wu,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 15:17:59 -0800,1813061628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-08 15:22:02 -0800,10311808966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2025-12-08 15:24:10 -0800,8613310440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2025-12-08 15:27:25 -0800,15412899278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
